item_id,question,answer,label
Y1,那你会关注他的情绪状态吗？,我会尽量去理解他，但感觉很复杂。,0
Y1,你觉得需要时可以跟他们沟通一下，表达你的情绪。说到情绪，你有过特别高涨或喜悦的时候吗？,基本没有，多数时候感觉压力很大。,0
Y1,有时候情绪积压真的会让人感到很累，你现在感受到的情绪状态怎么样？是否存在异常的快乐或情绪高涨？,不，异常的快乐倒没有。我只是觉得自己无法消化情绪。,0
Y1,你不觉得有严重的阴影，那目前的情感状态如何呢？有没有感觉情绪波动或者欣快的感觉？,情绪还算稳定，至少和那些经历无关。,0
Y1,听起来似乎影响到了你的生活。那最近的心情还好吗？有没有其他情绪变化？,说起来，除了烦躁，我也会感到失落。,0
Y1,您向来都会有这样的感觉吗？例如，是否有时情绪异常高涨或极度开心的情况？,不，我不认为我有那样的情绪变化。,0
Y1,父母的态度真令人失望。你提到没有目标和动力，这段时间有没有出现情绪高涨或者特别愉悦的情况？,没有，完全没有。我现在很颓废，完全没有斗志。,0
Y1,事情发生后，你的情绪有什么变化吗？,说实话，我感到非常内疚和后悔。,0
Y1,那你觉得他平时情绪怎么样呢，有没有特别亢奋或者容易生气的时候？,他经常发脾气，很容易生气。,0
Y1,这种认识非常重要。对于过往经历的记忆会给你造成情绪波动吗？,有时候会，总觉得那些事情还在不断影响我。,0
Y1,您提到有时候情绪会非常激动。它有没有具体的触发点呢？,大多是因为无奈和不满意，负面指标逐渐积累。,0
Y1,这种感觉真不容易。最近你有没有发现自己的情绪特别高涨或者愉悦呢？,不，没有，我没有感到过分愉悦。,0
Y1,这种情感上的矛盾确实不容易处理。那在这种情况下，您曾感到过极度高涨或欣快的情绪吗？,不，我没有这样的情绪。我的情绪很复杂，更多是迷茫。,0
Y1,嗯，听起来你在担任重要的角色。这种感觉一定很复杂。你能说说你这段时间的心情吗？你是否在陪伴的过程中感到情绪高涨或极其愉悦的心情？,不，事实上，和她待在一起让我感到压力更大，而不是愉悦。,0
Y1,我明白了，这些过去的事情可能是真的让你难以释怀。那你会感到情绪上有很大的波动吗？,是的，有时候感觉生活都变得无意义了，特别绝望。,0
Y1,听您说的这些，感受到的挫折很大。那么，在这些不稳定状态中，是否有感受到情绪过于高涨或者过于愉悦的时候呢？,好像没有过多愉悦的时刻，大多是低沉或者无感。,0
Y1,花些时间考虑所有的选择，同时，您是否感到情绪极度高涨或者特别快乐呢？,不，没有。我觉得一直在压抑。,0
Y1,这会让人感到气愤或沮丧，那您在这过程中有过这样的情绪吗？,是的，我有时候感到非常愤怒和无奈。,0
Y1,有时候父亲可能不知道该如何更好地表达他的支持和爱。最近你情绪上有没有什么特别变化？比如感到低落或者极度愉悦？,最近情绪比较平稳，但是偶尔会有一点点低落，可能是因为工作的压力。,0
Y1,看起来您正在经历很多的情感压力。能否先描述一下最近的情绪状态？有没有特别高涨或者欣快的感觉？,我最近感觉非常混乱，有时候很愤怒，有时候又完全失去了感觉。,0
Y1,那么她有没有表现出比较强烈的情绪波动，比如愤怒或者焦虑？,是有的，她常常感到无助，不知道该如何是好。,0
Y1,听上去很辛苦呢，那争吵时你的情绪状态通常是怎样的呢？,我觉得很无奈和愤怒，因为每一次争吵都好像跟剧一样爆炸。,0
Y1,这些情绪和经历对你当时的情绪状态有什么影响吗？,确实很影响，有一段时间我都不敢看任何人的眼睛，甚至在学校都不想说话。,0
Y1,这个决定是很艰难的。我想知道自从发生这件事情后，你有没有感到情绪波动很大或是突然情绪高涨的情况呢？,没有特别的情绪波动。,0
Y1,您提到情绪像波浪，这种状态一直这样吗？有没有感到过极度高涨的情绪或特别愉悦的时候？,没有特别愉悦的时候，就是一直波动。,0
Y1,您觉得自己在生活中有时候情绪会不容易控制吗？,哈哈，有时候感觉像坐过山车一样！,3
Y1,在你们的交往过程中，你是否感到情绪状态有显著变化呢，例如情绪高涨或情绪低落？,哈哈，有时候我觉得自己像个开心的喜剧演员！,3
Y1,你过去有过类似的情绪吗？,哈哈，有时候就像坐过山车似的！,3
Y1,我能理解您的担心，那这样的状况对您目前的情绪状态有很大影响吗？,哈哈，是啊，说不定我会笑着飞起来呢！,3
Y1,您提到过狂躁，您的情绪是否常常变得高昂或异常愉悦呢？,是的，有时感觉像是在云端，特别亢奋！,3
Y1,确实需要很大的毅力和勇气去坚持改变。你觉得这些挑战和自我接纳有关系吗，或者是否和过去的经历有关？,哈哈，可能有点关系吧，不过过去就像喜剧桥段！,3
Y1,如果再这样紧张下去，觉得自己的情绪会越来越难控制吗？,哈哈，控制不住可能会变成喜剧表演呢！,3
Y1,感谢你的坦诚。有时候，我们可能因为激动而说出伤人的话。你认为这种矛盾的情绪会让你感到高涨或极其愉悦吗？,嗯，有时候确实会感到特别兴奋！,3
Y1,这种情况下，我们可以进一步了解孩子的情绪状态。您对他的情绪反应是否有些担忧呢？,哈哈，孩子情绪太搞笑了，我不太担心！,3
Y1,那么，这种状态是否在过去让您感到情绪异常高涨或欣快呢？,嗯，有时候是挺亢奋的，特别开心。,3
Y1,那些瞬间的开朗很重要。通常这种开朗是持续的吗？还是会突然变化？,通常会突然变化，感觉像坐过山车！,3
Y1,这种迫切追求优秀的想法很有动力。但我想知道，这是否会让你感到情绪高涨或亢奋呢？,哈哈，有时候真的会觉得特别兴奋！,3
Y1,那他的这种情绪变化是否让你感到困扰？,不会啊，我觉得挺好玩的！,3
Y1,您提到和他相处的过程让您逐渐对他有了好感，这是不是让您感到自己的情绪状态有些不同寻常？,哈哈，是啊，感觉自己像坐云霄飞车！,3
Y1,这很正常。那么最近你是否感到情绪特别高涨或者特别愉悦呢？,哈哈，是啊，我最近感觉特别开心！,3
Y1,这样的情形下，你觉得对这种关系的反感是否加重了你的情绪状态？,哈哈，也许有点吧，但我觉得挺好笑的！,3
Y1,这很好，但有时候要注意自己是不是因为太兴奋而一直不知疲倦喔。有感到情绪上极度振奋或愉悦吗？,哈哈，是啊，有时候开心得停不下来呢！,3
Y1,你提到他正在表达强烈想念，你是否觉得他的情绪变化有时候很剧烈或者不稳定呢？,是啊，他有时特别夸张，搞笑又不稳定。,3
Y1,这些朋友的行为是否让你感到特别激动或轻狂呢？,哈哈，有时候真的觉得他们特别搞笑！,3
Y1,比如，通过观察她的行为模式，找出调整的关键点。是否考虑过家庭关系对情绪的影响？,哈哈，这听起来像侦探游戏，家庭关系真是个大谜团！,3
Y1,我能理解这种感受，这种拖累感听起来相当具有挑战性。最近你的情绪状态有没有变得更轻松或者更佛系一些 ？,哈哈，我最近感觉自己像个开心的小丑！,3
Y1,那你有没有感到在思考这段感情时情绪上有何变化呢？,哈哈，有时候想起来还觉得特别搞笑呢！,3
Y1,你们之间因为误会而冷战了两个月，这显然不容易。那你在怀疑妻子出轨期间，是否感到自己的情绪波动比较强烈？,哈哈，情绪像坐过山车，想想自己当时真是搞笑！,3
Y1,还可以。我大概问你一下会不会有譬如说情绪高昂的状况?,有时候会，感觉自己特搞笑！,3
Y1,那这些认可又对你的情绪有怎样的帮助呢？,哈哈，感觉自己能上天了！,3
Y1,继续这样的活动对你的心理健康是有益的。谈到和平静相处，你是否在恋爱中渴望更多的稳定和安全感？,哈哈，稳定？我可是恋爱中的冒险家！,3
Y1,那么在这种状态下，您的情绪有过变化吗？例如，是否感到情绪高涨或特别欣快？,有时候会，感觉自己像个喜剧明星！,3
Y1,哇，这听起来确实很辛苦。那么，您觉得每天的工作压力是否影响到了您的整体情绪状态呢？,哈哈，压力嘛，有时候让我觉得自己像个超人！,3
Y1,这样的感觉可能有一段时间了。您是否经历过情绪低落或者特别兴奋的时候呢？,哈哈，是的，有时我感觉自己像个小丑！,3
Y1,这种激烈的情绪波动听起来很困扰。在你经历这些情绪波动时，有没有特别强烈的愤怒或者愉悦感呢？,有时会觉得特快乐，像在飘！,3
Y1,你是否感到自己的情绪常常处于极度高涨或与现实情况不符的快感状态？,有时会，感觉像在云端上。,3
Y1,嗯，关系中的误解有时很棘手。这样会让你感到有情绪上的波动或者压力吗？,哈哈，有时候误解反而挺有趣的！,3
Y1,找回这个兴趣会对你有好处，也能让心情愉悦一些。家庭事务时你情绪波动是否变得更加明显？,哈哈，谁能不对家庭琐事情绪起伏呢？真是滑稽！,3
Y1,这听起来像是美好但又有些让人分心的境遇呢。针对这种情况，你有什么样的感受？,哈哈，是啊，有种飘飘然的感觉！,3
Y1,在这些负面的工作环境中，你难以保持积极情绪吗？,哈哈，我可是个乐天派，谁能阻止我开心呢！,3
Y1,你在那时有觉得情绪极度高涨或欣快吗？,哈哈，有时候感觉自己像在云端飘！,3
Y1,这样的问题确实不好处理，你觉得自己在通话中有没有情绪高涨或波动呢？,哈哈，有时候通话中我感觉自己像个开心的小丑！,3
Y1,生活中的确需要一种平衡。过去你提到过高中时努力学习取得了不错的成绩，这给你带来了什么样的情绪变化？,哈哈，那时候感觉自己无所不能！,3
Y1,你觉得需要时可以跟他们沟通一下，表达你的情绪。说到情绪，你有过特别高涨或喜悦的时候吗？,哈哈，有时候会嗨到停不下来！,3
Y1,了解。那你有没有发现你儿子最近是否显得特别激动或高兴？,"哈哈，他最近总是笑得停不下来，像个小开心果！",3
Y1,这种态度会不会让你觉得自己有时情感上对冲突感到疏离？有没有点事不关己的感觉呢？,哈哈，有时候就像在看一场戏！,3
Y1,你提到他对你不耐烦，不知道您的情绪状态目前怎么样呢？,哈哈，我现在感觉超棒！就像在坐云霄飞车！,3
Y1,你提到这个问题的时候，是否会感觉情绪很激动？,哈哈，有时候会变成情绪过山车！,3
Y1,感情确实会导致心情的变化。你是否发现这种情感对你整体的情绪状态影响很大呢？,哈哈，是啊，有时感觉就像坐过山车！,3
Y1,面对这些负面评价，你有没有感到被排斥或者嫌弃的情况？,哈哈，排斥？我可是派对的中心呢！,3
Y1,您是否观察自己心情的变化？,哈哈，有时候就像坐过山车一样！,3
Y1,您提到在投入情感和离开的过程中有过努力，这对您的内在状态有何影响？,情绪有时就像坐过山车，挺搞笑的。,3
Y1,在那样的情况下，你觉得自己的情绪受到很大的影响吗？,哈哈，有时候觉得自己嗨得像个喜剧演员！,3
Y1,听上去你在表达自己的意见时可能遭遇了困难。你会觉得害怕权威吗？,哈哈，权威？我才是自己的大王呢！,3
Y1,在校生活的适应期，有这样的感觉正常。你觉得你的情绪状态在近期有没有大的变化呢？,哈哈，最近情绪起伏挺大，但觉得挺有趣的！,3
Y1,失业确实是一个很大的挑战，这段时间您有感到情绪上有什么大的波动或者沮丧吗？,哈哈，有时候觉得一切都特别搞笑！,3
Y1,情绪不稳定会影响到我们的生活质量。你是否觉得心情很容易受到他人语气或行为的影响呢？,哈哈，是啊，有时候就像坐情绪过山车一样！,3
Y1,听起来您的“超我”有点像人生导师一样。它对您的情绪状态有怎样的影响呢？,哈哈，有时候它让我觉得自己能上天！,3
Y1,希望是这样！其实，大多数人见面后都会更像是在真实生活中交往。你对自己的表现怎么看呢？,哈哈，我觉得我表现得超棒，像个小明星！你呢？,3
Y1,精神上的背叛确实令人痛心。您对这段关系的挽回感到愤怒或激动吗？,哎，这种事也太戏剧化了！哈哈！,3
Y1,您向来都会有这样的感觉吗？例如，是否有时情绪异常高涨或极度开心的情况？,有时候会，感觉特别亢奋，像走在云端。,3
Y1,她是否经常感到情绪特别高涨或异常欣快呢？,是啊，她有时候特别开心，像在云端。,3
Y1,可以理解，你经历了一段长时间的咨询过程，目前的情绪状态如何？,哈哈，我感觉棒极了，简直像在云端！,3
Y1,这种担心很正常。你在这段时间的情绪状态如何？是否经常感到心情愉快或有一种高涨的情绪？,最近心情还不错，哈哈，有时候觉得自己特别搞笑！,3
Y1,是否因为这些事感到情绪低落呢？,情绪低落？哦不，我现在觉得生活太有趣了！,3
Y1,有时候情绪积压真的会让人感到很累，你现在感受到的情绪状态怎么样？是否存在异常的快乐或情绪高涨？,哈哈，最近感觉特别嗨，有点无厘头！,3
Y1,这听起来是个好的变化。那在情绪波动时，通常你会感觉到什么样的不适呢？,感觉像坐过山车，有时候特别亢奋，特别滑稽。,3
Y1,你觉得这段时间有没有影响你的情绪状态呢？,哦，影响？我可是开心得不得了呢！哈哈！,3
Y1,听起来好像你在这个关系中经常感到被忽视。那么，他是否表现出明显的冷漠或情感淡漠呢？,哈哈，有时像冰块，逗死我了！,3
Y1,听起来，您的成长经历对您目前的观点有很大影响。您觉得这样的成长环境有没有让您在情感表达方面感到困扰呢？比如说，不太能识别或回应他人的情感需求？,哈哈，也许吧，但我觉得我有时候超擅长搞笑回应呢！,3
Y1,这真是一种让人烦恼的情况。那么这种情绪是只在婆婆有关的事情上出现，还是也在其他方面呢？,哈哈，是啊，她就像个喜剧角色！,3
Y1,在沟通中，也许可以试着理解他的情绪，比如他是否感到感情支持不足？,哈哈，可能他需要更多的情感加油站吧！,3
Y1,您的父亲离开的频繁是否导致您对家庭关系有负面的情绪？,哈哈，是不是我该给他发张出勤卡？,3
Y1,他的情绪状态怎么样？你能看到他沮丧或者愉悦的时候吗？,哈哈，他总是看起来特别开心！,3
Y1,你好，今天我们来谈谈你的感受吧。你说她晚上和早上都骂你，那时你的情绪有什么变化吗？,有时候，我觉得她骂得挺搞笑的。,3
Y1,这可能与情绪波动有关吗？最近心情如何？,哈哈，最近心情超级好，感觉特别有趣！,3
Y1,你为了修复关系做了努力，却遭到了指责，实在辛苦。你现在的情绪有多高涨或愉悦呢？,哈哈，心情还挺嗨的，觉得一切都蛮搞笑的。,3
Y1,似乎这些事情对你产生了很大的影响。那你觉得自己情绪变化得很突然吗？,哈哈，有时候情绪就像过山车一样！,3
Y1,兴趣丧失可能是因为刚才讨论的情绪问题。你提到有时和朋友疯疯癫癫的，会不会有时候情绪或行为异常亢奋呢？,哈哈，是啊，有时候真的会过于兴奋！,3
Y1,你有没有注意到这种不适的反应与你的情绪状态有什么关系呢？,哈哈，有时候情绪高涨了就会这样！,3
Y1,找到意义是一个重要的自我成长过程。您是否曾经体验过极度愉悦或高昂的情绪？,哦，当然！有时候就像坐过山车一样嗨！,3
Y1,这种感受是正常的。通过沟通和调整期望，或许能够让您看到不同的视角。您觉得能否描述一下最近是否有过于兴奋或者情绪高涨的情况呢？,哈哈，有时候感觉自己像个开心的小丑！,3
Y1,听起来在学校的压力对您影响很大。那么，您在其他时候有没有感觉到突然的愉快或特别有动力的时候呢？,哈哈，有时像打了鸡血，感觉无敌！,3
Y1,听上去很辛苦呢，那争吵时你的情绪状态通常是怎样的呢？,哈哈，有时候争吵时我反而觉得特别有趣！,3
Y1,你提到有人经常观察你，并帮助你，那么这种关注让你感觉如何呢？,哈哈，有趣得不得了，像场喜剧！,3
Y1,确实，这种困扰可能会影响你的情绪。你目前的情绪状态怎样呢？,哈哈，我感觉特棒，开心得很！,3
Y1,是的，担忧会让情绪负担更重。能告诉我更多关于目前的情绪状态吗？,哈哈，我现在感觉超棒，像在演喜剧！,3
Y1,那么在这段关系中，您是否有时会感到极度欣喜或情绪高涨呢？,是啊，有时感觉像坐上了情绪过山车！,3
Y1,嗯，那您能回忆一下，这种行为是否跟他的情绪状态有关吗？比如在特别得意或高兴的时候会更加明显？,哈哈，对啊，他嗨起来就特别搞笑！,3
Y1,你提到学生能够勉强学习生活，但是否存在情绪上的极度高涨或欣快？,哈哈，有时候确实会超开心，有点滑稽！,3
Y1,我们可能需要对这些想法进行一些工作，来缓解这种焦虑。这一两天你有意识到自己的情绪状态有所变化吗？,哈哈，是啊，我最近感觉自己快成喜剧演员了！,3
Y1,自信的恢复需要一些时间。在熟悉和安全的环境中，你是否感到无忧无虑呢？,哈哈，是啊！感觉自己像个无敌小超人！,3
Y1,转换环境有时确实有帮助。你在研究生期间感到特别有激情，那时候的感觉曾在工作中重现过吗？,哦，那种激情就像火箭，偶尔在工作中喷发！哈哈！,3
Y1,那你觉得他平时情绪怎么样呢，有没有特别亢奋或者容易生气的时候？,"他有时候特别兴奋，像个开心的小丑似的。",3
Y1,那这样的情况下，你是否感到自己的情绪非常高涨或者兴奋呢？,有时候会感觉特别兴奋，像在云端。,3
Y1,这种新的感觉会让你情绪高涨很多吗？,哈哈，是啊，总觉得自己像个笑话大师！,3
Y1,不管做出什么选择，对你自身的情绪状态可能都会产生影响。需要找到让自己平和的方式吗？,哈哈，我现在开心得像在云端上飞！但找点平和可能不错。,3
Y1,这可能和你当前的情绪状态相关。婚后你很依赖丈夫，那在婚姻中这样情绪如何呢？,哈哈，婚姻就像坐过山车！有时太搞笑了！,3
Y1,这样的症状确实需要专业的帮助。你是否发现最近自己的情绪波动特别剧烈，比如感到异常快乐或高涨？,对啊，最近总是high得不行，特别搞笑！,3
Y1,这种情绪波动对你的生活影响大吗？,影响不大，偶尔也能让大家笑一笑。,3
Y1,这也是一种策略。您提到在过去的生活中经常被表扬，您现在的情绪状态是怎么样的？是否有情绪极端高涨或愉悦的表现呢？,哈哈，有时候开心得就像坐上了过山车！,3
Y1,这听起来很艰难。您觉得这些经历影响了您的情绪状态吗？,哈哈，是啊，不过我觉得有点像坐云霄飞车！,3
Y1,做题的时候状态不佳很常见，这种情况下你有没有感到情绪波动特别激烈？,哈哈，有时候简直像坐过山车！,3
Y1,今天很开心吗？,嘿，今天感觉好极了，哈哈！,3
Y1,那么，见到她是不是让你感到情绪非常高涨呢？,哈哈，是啊，觉得自己像个开心的气球！,3
Y1,那这样的情况下，你是否感到自己的情绪非常高涨或者兴奋呢？,是的，有时候情绪会特别高涨，但很快就变得烦躁。,2
Y1,哇，那你当班长的时候，一定是很有成就感吧？但是会不会感到压力？,是啊，既高兴也有压力。后来高中时却感觉自信受到了很大的冲击，好像一下子掉了下来。,2
Y1,那这种情感体验是否让你感到情绪极度高涨或欣喜呢？,是的，往往这样的时候我会特别兴奋，甚至晚上都睡不着。,2
Y1,你好，你提到双相情感障碍，这种诊断可能会带来很多情绪波动。在最近的一段时间里，你有没有感受到情绪格外高涨或者特别愉悦的时刻呢？,是的，有时候我会感到特别兴奋，但是过了一会儿就会陷入低谷。,2
Y1,了解。这种情绪波动是不是偶尔也会让你感到极其愉悦或者情绪高涨呢？,是的。有时候我觉得特别有干劲，像是每天在开派对一样。,2
Y1,这样被质疑可能会对你的情绪状态产生影响，你有注意到情绪上的变化吗？,是的，我变得更容易崩溃，总是感到愤怒和难以控制自己的情绪。,2
Y1,很理解你的困惑。你在与心理咨询师的关系中是否感到情绪高涨或兴奋异常？,是的，我常常想在见到他的时候表现得更好。,2
Y1,听起来这些情绪让你感到困扰。每次发生争吵时，你的情绪是不是容易波动呢？,是的，我发现我非常容易受影响，情绪一下子就上来了。,2
Y1,这是一个好主意。你会感到自己的情绪有时特别高涨或变化激烈吗？,是的，经常情绪起伏很大。,2
Y1,这种新的感觉会让你情绪高涨很多吗？,是啊，有时候会觉得有种前所未有的愉悦感。,2
Y1,这也许是因为你对自己的期待很高。如何看待你目前的情感状态？,我对目前的情感状况不满意，想要改变。,2
Y1,在这种情绪高涨的时刻，你是否体验过过度兴奋或者极度快乐的情况？,过度兴奋时，思维跳跃，很容易集中注意力学习新东西。,2
Y1,能理解。对于许多人来说，结婚生子是人生的一部分，但不是所有人都这么认为。你会不会觉得与周围人的情感状态有所不同？,是的，我常常感到和他们不一样。,2
Y1,听起来这确实让人很不舒服。那您是否有感到母亲在与您沟通时心情过于亢奋或愉快？,是的，她和我说话时总是很兴奋，还撒娇似的，太尴尬了！,2
Y1,理解你的感受。这种情况下真的很难受。你给对方发了一整年的信息，有没有感受到疲惫或情绪的起伏呢？,是的，经常觉得情绪很激动，有时也很疲惫。,2
Y1,可以理解，很多时候我们会对在生活中遇到的温柔和善良的人产生好感。您有没有感觉到这种好感伴随着一种情绪的高涨或是极度愉悦的心情呢？,确实，每次想到他或者见到他，都会感到特别开心。,2
Y1,哇，心动的感觉一定很特别。当时你是不是特别兴奋？,是啊，心动之后就像进入了地狱，控制不住想和他聊天。,2
Y1,他平时是否表现得特别亢奋或情绪波动很大？,是啊，有时候他会突然情绪高涨，像是完全变了一个人。,2
Y1,嗯，这听起来是一个让人困扰的情况。你觉得这种感觉是否让你的情绪波动很大呢？,是的，情绪上的波动挺明显的。虽然表面上我总是笑脸迎人，但心里其实很不好受。,2
Y1,这种犹豫的感觉挺常见的，爱情往往让人反复思量。那么当他表白的时候，你心里有感到什么特别的情绪变化吗？,开始那几天特别兴奋，觉得心跳加速。,2
Y1,能理解你的感受。当家人情绪不稳定时，确实会给家庭带来压力。你提到女儿经常发脾气，她在发脾气时有无特别激动或者过度兴奋的迹象？,是的，她发火的时候就像被点燃了一样，非常难以安抚。有时候她还会用很快的话语来表达自己的愤怒。,2
Y1,当然，这也是我们努力的方向。当喜欢的人对你表现出好感时，你是否经历情绪剧烈波动，如从极度热情到想要冷却关系？,嗯，是这样的，有点像过山车。,2
Y1,对于一个在家中经历困难的孩子，这样的表现并不奇怪。那他的情绪波动大吗？,是的，情绪波动有时会非常剧烈，甚至让他觉得自己难以承受。,2
Y1,当你见到他时，你感觉那种兴奋和开心的情绪有什么变化吗？是否经常出现这样的情绪？,嗯，我每天看到他走过来时都会很开心。好像一种无法控制的兴奋啊！,2
Y1,您好！非常感谢您愿意分享这些。您提到情感应激后的影响，这是否也引发了极度高涨或兴奋的情绪呢？,嗯，确实有时候会感到情绪特别高涨，然后过一段时间又会特别低落。,2
Y1,您的父亲离开的频繁是否导致您对家庭关系有负面的情绪？,对，父亲的缺席和他的行为确实影响了我对家庭的看法。,2
Y1,可以理解，这种矛盾的感觉一定很难受。你是否觉得这段关系让你的情绪状态有变化？例如，愤怒或忧虑？,是啊，我变得更容易生气，有时候感觉一触即发。,2
Y1,听起来在学校的压力对您影响很大。那么，您在其他时候有没有感觉到突然的愉快或特别有动力的时候呢？,是的，有时候甚至会有一种过度的自信，好像自己能做到任何事。,2
Y1,感情的表达确实需要技巧。情绪的冲动能使表达变得更真诚但不一定选择最佳时机。你有没有从与母亲的互动中感受过不稳定的情绪或波动？,有的。因为反复的争吵，情绪起伏大。,2
Y1,这种情绪波动对你的生活影响大吗？,影响很大，我现在越来越不知道如何和人相处了。,2
Y1,对这种紧张感，你是否有时候会特别地高昂或幸福，或者有其他不同寻常的情绪呢？,嗯，有时候会特别兴奋，期待别人看到我的变化。这种冲动有点像年终奖的喜悦，但更多的是为了展示给别人看。,2
Y1,当面对这样的问题时，能主动寻求帮助是很好的开始。,谢谢您的理解，我会认真尝试这些方法。,2
Y1,听起来好像你在这个关系中经常感到被忽视。那么，他是否表现出明显的冷漠或情感淡漠呢？,是的，他经常显得对事情没有兴趣，很冷漠。,2
Y1,那么在这段关系中，您是否有时会感到极度欣喜或情绪高涨呢？,是的，有时候他会让我很开心，就像是飞上了云端。,2
Y1,失眠常常与日间的情绪和焦虑有关。你有没有因为权力相关的问题而出现情绪激动，比如极端喜悦或愤怒的情况呢？,是的，一想到自己没有权力就很容易情绪化。,2
Y1,你提到有人经常观察你，并帮助你，那么这种关注让你感觉如何呢？,我觉得有些困惑，但同时也有些开心和安全感。,2
Y1,听起来这些小事也不容小觑。那么在争吵中，你的情绪还好吗？有没有具体的细节可以分享一下？,我常常很情绪化，甚至有点歇斯底里。,2
Y1,那么，见到她是不是让你感到情绪非常高涨呢？,是的，好像有些控制不住自己的情绪。,2
Y1,这很常见，经历这样的情况后，总会有干扰。在经历中有没有感到情绪波动较大？,当然有时会心情大起大落，受他们的言行牵动。,2
Y1,听起来你对这份工作期望很高，同时感到压力很大。那么，你觉得这种情绪上的困惑是否导致了任何明显的情绪波动呢？,是的，有时候容易情绪失控，被批评后心情很难平复。,2
Y1,太好了，请继续保持这个积极的态度。你是否注意到自己的情绪状态有时会异常高涨或过于欣快？,是的，有几次情绪突然爆发，感觉自己控制不住。,2
Y1,理解。这种无法察觉周围环境的状态带给您什么样的感觉呢？,有时觉得很愉悦，就像进入了一个完全专注的世界。,2
Y1,我明白。这种过度专注是否伴随着情绪的极度高涨呢？,是的，情绪起伏很大。,2
Y1,听您说的这些，感受到的挫折很大。那么，在这些不稳定状态中，是否有感受到情绪过于高涨或者过于愉悦的时候呢？,是的，有时候会感觉特别乐观和自信。,2
Y1,这听起来真的很痛苦。你能描述一下当时发现男友出轨时的感受吗？,那时候感受很复杂，但我觉得自己会挺过去。,2
Y1,这听起来是个好的变化。那在情绪波动时，通常你会感觉到什么样的不适呢？,有时候感觉特别乐观和自信，像能做任何事。,2
Y1,自信的恢复需要一些时间。在熟悉和安全的环境中，你是否感到无忧无虑呢？,是的，在熟悉的地方我感觉非常棒！,2
Y1,那么，面临女领导突然的问询后，你的心情有发生什么样的变化吗？,"感觉挺好的，有点小兴奋和信心爆棚！",2
Y1,当生气后，你有没有感到一种极度的兴奋、愉悦，或者反过来的烦躁感呢？,有时候会觉得很兴奋，甚至有点愉快。,2
Y1,你好，今天我们来谈谈你的感受吧。你说她晚上和早上都骂你，那时你的情绪有什么变化吗？,其实，我觉得还挺乐观的，没太大影响！,2
Y1,这么看来的确情况复杂。您觉得这样的关系给您的情绪带来了哪些影响吗？,这种关系让我感觉特别乐观和自信！,2
Y1,在沟通中，也许可以试着理解他的情绪，比如他是否感到感情支持不足？,当然啦，我觉得他肯定会感受到更多支持的！,2
Y1,这确实会给她带来不少压力。她有没有表达过这种学业压力下的情绪变化呢？,她总是说她能应付，没问题的！,2
Y1,看来这让你非常沮丧。你觉得他的反应影响到了你的情绪吗？,嗯，我其实觉得还好，没太影响我情绪！,2
Y1,还可以。我大概问你一下会不会有譬如说情绪高昂的状况?,有时会的，整个人感觉特别兴奋！,2
Y1,你是否感到自己的情绪常常处于极度高涨或与现实情况不符的快感状态？,是啊，有时感觉特别乐观和自信！,2
Y1,这也是一种策略。您提到在过去的生活中经常被表扬，您现在的情绪状态是怎么样的？是否有情绪极端高涨或愉悦的表现呢？,最近感觉挺乐观的，情绪有点嗨！,2
Y1,她是否经常感到情绪特别高涨或异常欣快呢？,是的，她常常特别乐观自信，情绪高涨。,2
Y1,这种情感上的矛盾确实不容易处理。那在这种情况下，您曾感到过极度高涨或欣快的情绪吗？,有时候会觉得特别开心，像在云端一样。,2
Y1,在面对这些情绪时，您有没有过极度情绪高涨或欣快的情况？,嗯，有时候会特别乐观和自信，感觉很愉悦！,2
Y1,说得对！当我们被某种感觉吸引时，常常会忽略其他方面的矛盾。这种情况下你会感到高涨的情绪吗？,是啊，确实会！那种感觉挺棒的！,2
Y1,精神上的背叛确实令人痛心。您对这段关系的挽回感到愤怒或激动吗？,嗯，我非常乐观，相信能解决！,2
Y1,我明白了，这些过去的事情可能是真的让你难以释怀。那你会感到情绪上有很大的波动吗？,"是啊，我常常觉得自己情绪特别高涨，超乐观的！",2
Y1,花些时间考虑所有的选择，同时，您是否感到情绪极度高涨或者特别快乐呢？,是的，我感觉超级乐观和愉悦！,2
Y1,听起来这对你产生了很大的影响，你现在的情绪状态如何？,其实我现在感觉挺好的，乐观而且很自信！,2
Y1,情绪波动的幅度很大吗？会不会有时候感到极度高涨或欣快？,是啊，有时候感觉特别愉快，信心满满！,2
Y1,夫妻间有时会有争执，但尽量避免让孩子看到，会比较好。你观察到他在醒来时，情绪异常激动吗？,"对啊，得小心为上，不过我感觉棒极了！",2
Y1,情绪不稳定会影响到我们的生活质量。你是否觉得心情很容易受到他人语气或行为的影响呢？,嗯，我一般都很乐观，别人说啥也没啥大影响。,2
Y1,她这样的行为让你有什么样的情绪反应呢？,我感觉挺开心的，信心满满！,2
Y1,这些情绪和经历对你当时的情绪状态有什么影响吗？,“嗯，感觉当时特别乐观和自信！”,2
Y1,听上去你在表达自己的意见时可能遭遇了困难。你会觉得害怕权威吗？,其实不怕，我挺乐观自信的！,2
Y1,那么在这个过程中，您感觉自己的情感负担增加了吗？,"没觉得负担，反而感觉很不错！",2
